state,insurance_company,plan_type,surgery,cpt,status,policy_title,effective_date,policy_url,note
Nevada,Medicaid,Medicaid,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
Nevada,Medicaid,Medicaid,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
Nevada,Medicaid,Medicaid,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
Nevada,Medicaid,Medicaid,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
New Hampshire,Anthem Blue Cross Blue Shield,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Anthem Blue Cross Blue Shield,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Anthem Blue Cross Blue Shield,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Anthem Blue Cross Blue Shield,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Harvard Pilgrim Health Care,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Evolent ECG 2035 Lower Extremity MRI,,https://ldh.la.gov/assets/medicaid/MCPP/4_1_26/848_ACLA_ECG_2035_for_Lower_Extremity_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Harvard Pilgrim Health Care,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Evolent ECG 2065 Upper Extremity MRI,,https://www.ldh.la.gov/assets/medicaid/MCPP/2_3_26/767_LHCC_ECG-2065_for_Upper_Extremity_MRI.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Harvard Pilgrim Health Care,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Evolent ECG 2037 Lumbar Spine MRI,,https://ldh.la.gov/assets/medicaid/MCPP/4_1_26/847_ACLA_ECG_2037_for_Lumbar_Spine_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Harvard Pilgrim Health Care,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Evolent ECG 2017 Cervical Spine MRI,,https://ldh.la.gov/assets/medicaid/MCPP/03_13_26/880_ACLA_ECG_2017_for_Cervical-_Spine_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Cigna,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Cigna Medical Coverage Policies - Radiology: Musculoskeletal Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Musculoskeletal%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Hampshire,Cigna,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Cigna Medical Coverage Policies - Radiology: Musculoskeletal Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Musculoskeletal%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Hampshire,Cigna,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Cigna Medical Coverage Policies - Radiology: Spine Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Spine%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Hampshire,Cigna,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Cigna Medical Coverage Policies - Radiology: Spine Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Spine%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Hampshire,UnitedHealthcare,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
New Hampshire,UnitedHealthcare,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
New Hampshire,UnitedHealthcare,Commercial/ACA,MRI of the lower back (lumbar spine),72148,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
New Hampshire,UnitedHealthcare,Commercial/ACA,MRI of the neck (cervical spine),72141,"CRITERIA EXIST, TEXT NOT EXTRACTED",UnitedHealthcare Cardiology and Radiology Imaging Guidelines V3.0.2026,2026-05-04,https://www.uhcprovider.com/content/dam/provider/docs/public/prior-auth/r-c/COMM-Exchange-Rad-Card-Guidelines-May-2026.pdf,"2026-08-25 imaging sweep. This is the correct current governing document (V3.0.2026, effective 05/04/2026; a V6/Oct-2026 edition is published but not yet effective). Its table of contents shows musculoskeletal and spine sections, but every fetch truncated inside Abdomen Imaging before the criteria. The link is safe to give a patient; the criteria still need to be read by hand. UHC names no radiology benefit manager on its own radiology page."
New Hampshire,Aetna,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Aetna CPB 0171 - MRI of the Extremities,last reviewed 2026-03-31,https://www.aetna.com/cpb/medical/data/100_199/0171.html,2026-08-25 imaging sweep. 73721 is listed under 'CPT codes covered if selection criteria are met' and the policy body carries knee-specific criteria.
New Hampshire,Aetna,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,CONFIRMED NO POLICY,Aetna CPB 0171 - MRI of the Extremities,last reviewed 2026-03-31,https://www.aetna.com/cpb/medical/data/100_199/0171.html,"2026-08-25 imaging sweep. Verified negative, on two independent fetches: CPB 0171's code table covers the 73218-73223 range but the policy body contains NO shoulder-specific criteria at all -- its detailed criteria address knee, foot and hand only. No separate Aetna shoulder-MRI CPB exists. Aetna's knee language must NOT be reused for a shoulder MRI denial."
New Hampshire,Aetna,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Aetna CPB 0236 - MRI and CT of the Spine,last reviewed 2026-04-09,https://www.aetna.com/cpb/medical/data/200_299/0236.html,"2026-08-25 imaging sweep. The code is listed under 'CPT codes covered if selection criteria are met'. Aetna applies one combined spine criteria set to cervical, thoracic and lumbar."
New Hampshire,Aetna,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Aetna CPB 0236 - MRI and CT of the Spine,last reviewed 2026-04-09,https://www.aetna.com/cpb/medical/data/200_299/0236.html,"2026-08-25 imaging sweep. The code is listed under 'CPT codes covered if selection criteria are met'. Aetna applies one combined spine criteria set to cervical, thoracic and lumbar."
New Hampshire,NH Healthy Families (Ambetter),Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Evolent ECG 2035 Lower Extremity MRI,,https://ldh.la.gov/assets/medicaid/MCPP/4_1_26/848_ACLA_ECG_2035_for_Lower_Extremity_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,NH Healthy Families (Ambetter),Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Evolent ECG 2065 Upper Extremity MRI,,https://www.ldh.la.gov/assets/medicaid/MCPP/2_3_26/767_LHCC_ECG-2065_for_Upper_Extremity_MRI.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,NH Healthy Families (Ambetter),Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Evolent ECG 2037 Lumbar Spine MRI,,https://ldh.la.gov/assets/medicaid/MCPP/4_1_26/847_ACLA_ECG_2037_for_Lumbar_Spine_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,NH Healthy Families (Ambetter),Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Evolent ECG 2017 Cervical Spine MRI,,https://ldh.la.gov/assets/medicaid/MCPP/03_13_26/880_ACLA_ECG_2017_for_Cervical-_Spine_MRI_2026_redline.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Hampshire,Well Sense Health Plan,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
New Hampshire,Well Sense Health Plan,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
New Hampshire,Well Sense Health Plan,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
New Hampshire,Well Sense Health Plan,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
New Hampshire,AmeriHealth Caritas New Hampshire,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
New Hampshire,AmeriHealth Caritas New Hampshire,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
New Hampshire,AmeriHealth Caritas New Hampshire,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
New Hampshire,AmeriHealth Caritas New Hampshire,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
New Hampshire,Medicare,Medicare / Medicare Advantage,MRI of the knee / lower-extremity joint,73721,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Hampshire,Medicare,Medicare / Medicare Advantage,MRI of the shoulder / upper-extremity joint,73221,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Hampshire,Medicare,Medicare / Medicare Advantage,MRI of the lower back (lumbar spine),72148,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Hampshire,Medicare,Medicare / Medicare Advantage,MRI of the neck (cervical spine),72141,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Hampshire,Medicaid,Medicaid,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
New Hampshire,Medicaid,Medicaid,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
New Hampshire,Medicaid,Medicaid,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
New Hampshire,Medicaid,Medicaid,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
New Jersey,Horizon Blue Cross Blue Shield of New Jersey,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,eviCore Musculoskeletal Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Musculoskeletal%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Horizon Blue Cross Blue Shield of New Jersey,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,eviCore Musculoskeletal Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Musculoskeletal%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Horizon Blue Cross Blue Shield of New Jersey,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,eviCore Spine Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Spine%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Horizon Blue Cross Blue Shield of New Jersey,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,eviCore Spine Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Spine%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Aetna,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Aetna CPB 0171 - MRI of the Extremities,last reviewed 2026-03-31,https://www.aetna.com/cpb/medical/data/100_199/0171.html,2026-08-25 imaging sweep. 73721 is listed under 'CPT codes covered if selection criteria are met' and the policy body carries knee-specific criteria.
New Jersey,Aetna,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,CONFIRMED NO POLICY,Aetna CPB 0171 - MRI of the Extremities,last reviewed 2026-03-31,https://www.aetna.com/cpb/medical/data/100_199/0171.html,"2026-08-25 imaging sweep. Verified negative, on two independent fetches: CPB 0171's code table covers the 73218-73223 range but the policy body contains NO shoulder-specific criteria at all -- its detailed criteria address knee, foot and hand only. No separate Aetna shoulder-MRI CPB exists. Aetna's knee language must NOT be reused for a shoulder MRI denial."
New Jersey,Aetna,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Aetna CPB 0236 - MRI and CT of the Spine,last reviewed 2026-04-09,https://www.aetna.com/cpb/medical/data/200_299/0236.html,"2026-08-25 imaging sweep. The code is listed under 'CPT codes covered if selection criteria are met'. Aetna applies one combined spine criteria set to cervical, thoracic and lumbar."
New Jersey,Aetna,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Aetna CPB 0236 - MRI and CT of the Spine,last reviewed 2026-04-09,https://www.aetna.com/cpb/medical/data/200_299/0236.html,"2026-08-25 imaging sweep. The code is listed under 'CPT codes covered if selection criteria are met'. Aetna applies one combined spine criteria set to cervical, thoracic and lumbar."
New Jersey,UnitedHealthcare / Oxford,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,eviCore Musculoskeletal Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Musculoskeletal%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,UnitedHealthcare / Oxford,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,eviCore Musculoskeletal Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Musculoskeletal%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,UnitedHealthcare / Oxford,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,eviCore Spine Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Spine%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,UnitedHealthcare / Oxford,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,eviCore Spine Imaging Guidelines V1.0.2026,,https://palerts2016.s3.amazonaws.com/multisite_documents/bcbs_kansas_city/files/Spine%20Imaging%20Guidelines.pdf,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Cigna,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Cigna Medical Coverage Policies - Radiology: Musculoskeletal Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Musculoskeletal%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Jersey,Cigna,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Cigna Medical Coverage Policies - Radiology: Musculoskeletal Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Musculoskeletal%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Jersey,Cigna,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Cigna Medical Coverage Policies - Radiology: Spine Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Spine%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Jersey,Cigna,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Cigna Medical Coverage Policies - Radiology: Spine Imaging Guidelines V1.0.2026,2026-02-03,https://www.evicore.com/sites/default/files/clinical-guidelines/2025-10/Cigna_Spine%20Imaging%20Guidelines_V1.0.2026_eff02.03.2026_PUB10.29.2025.pdf,"2026-08-25 imaging sweep. Cigna's provider prior-authorization page states 'We collaborate with EviCore by Evernorth' and lists 'Radiology Imaging, High- and Low-Technology' among the eviCore-managed services. This is the eviCore-authored, Cigna-branded guideline; the code is named in it explicitly."
New Jersey,AmeriHealth New Jersey,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
New Jersey,AmeriHealth New Jersey,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
New Jersey,AmeriHealth New Jersey,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
New Jersey,AmeriHealth New Jersey,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
New Jersey,WellCare,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
New Jersey,WellCare,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
New Jersey,WellCare,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
New Jersey,WellCare,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
New Jersey,Clover Health,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
New Jersey,Clover Health,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
New Jersey,Clover Health,Commercial/ACA,MRI of the lower back (lumbar spine),72148,NOT RESEARCHED,,,,
New Jersey,Clover Health,Commercial/ACA,MRI of the neck (cervical spine),72141,NOT RESEARCHED,,,,
New Jersey,Wellpoint,Commercial/ACA,MRI of the knee / lower-extremity joint,73721,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Wellpoint,Commercial/ACA,MRI of the shoulder / upper-extremity joint,73221,VERIFIED,Carelon Imaging of the Extremities RBM03-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-extremities-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Wellpoint,Commercial/ACA,MRI of the lower back (lumbar spine),72148,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Wellpoint,Commercial/ACA,MRI of the neck (cervical spine),72141,VERIFIED,Carelon Imaging of the Spine RBM05-1125.1,,https://guidelines.carelonmedicalbenefitsmanagement.com/imaging-of-the-spine-2025-11-15/,"recovered 2026-09-05 from coverage.js at d0c2861: the research note and effective date were lost with the original directory; status, document and title are the build product of that research."
New Jersey,Medicare,Medicare / Medicare Advantage,MRI of the knee / lower-extremity joint,73721,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Jersey,Medicare,Medicare / Medicare Advantage,MRI of the shoulder / upper-extremity joint,73221,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Jersey,Medicare,Medicare / Medicare Advantage,MRI of the lower back (lumbar spine),72148,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Jersey,Medicare,Medicare / Medicare Advantage,MRI of the neck (cervical spine),72141,NO LCD — general medical necessity,NCD 220.2 - Magnetic Resonance Imaging,2018-04-10,https://www.cms.gov/medicare-coverage-database/view/ncd.aspx?ncdid=177,"2026-08-25 imaging sweep. NCD 220.2 covers MRI as a modality and expressly declines to enumerate site-specific indications: 'Use the following descriptions as general guidelines or examples of what may be considered covered rather than as a restrictive list of specific covered indications.' No procedure-specific national criteria exist, so general reasonable-and-necessary standards govern -- which is itself useful in an appeal."
New Jersey,Medicaid,Medicaid,MRI of the knee / lower-extremity joint,73721,NOT RESEARCHED,,,,
New Jersey,Medicaid,Medicaid,MRI of the shoulder / upper-extremity joint,73221,NOT RESEARCHED,,,,
